,parents,has_nurs,form,children,housing,finance,social,health,class
7344,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7345,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7346,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7347,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7348,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7349,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7350,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7351,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7352,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7353,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_nonprob,health_recommended,priority
7354,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7355,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7356,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,priority
7357,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7358,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7359,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7360,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7361,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7362,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_nonprob,health_recommended,priority
7363,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
7364,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
7365,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,priority
7366,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
7367,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7368,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
7369,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
7370,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
7371,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
7372,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
7373,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
7374,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
7375,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
7376,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7377,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
7378,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
7379,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
7380,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
7381,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
7382,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
7383,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7384,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
7385,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7386,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
7387,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
7388,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7389,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7390,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7391,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7392,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7393,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7394,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7395,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7396,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7397,parents_pretentious,has_nurs_critical,form_incomplete,children_1,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
7398,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7399,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7400,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7401,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7402,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7403,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7404,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7405,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7406,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7407,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
7408,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7409,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7410,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7411,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7412,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7413,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7414,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7415,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7416,parents_pretentious,has_nurs_critical,form_incomplete,children_2,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
